catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Luxembourg,Grand Duke,"Henri, Grand Duke of Luxembourg",Q16004,2000-10-07,male,1955-04-16,,Henri of Luxembourg (2009).jpg,"Henri, Grand Duke of Luxembourg"
Luxembourg,Prime Minister,Xavier Bettel,Q561213,2013-12-05,male,1973-03-03,,Tallinn Digital Summit. Handshake Xavier Bettel and Jüri Ratas (36718144533) CROP BETTEL.jpg,Xavier Bettel
Luxembourg,Deputy Prime Minister,François Bausch,Q3083923,2019-10-11,male,1956-10-16,,François-Bausch--w.jpg,François Bausch
Luxembourg,Deputy Prime Minister,Dan Kersch,Q13102261,2020-02-04,male,1961-12-27,,DanKersch 2015.jpg,Dan Kersch
Luxembourg,Minister for Administrative Reform,Xavier Bettel,Q561213,2018-12-05,male,1973-03-03,,Tallinn Digital Summit. Handshake Xavier Bettel and Jüri Ratas (36718144533) CROP BETTEL.jpg,Xavier Bettel
Luxembourg,"Minister of Agriculture, Viticulture and Rural Development",Romain Schneider,Q3247154,2018-12-05,male,1962-04-15,,Informal meeting of ministers responsible for development (FAC). Handshake Sven Mikser and Romain Schneider (36349968873) CROP SCHNEIDER.jpg,Romain Schneider
Luxembourg,Minister for the Civil Service,Marc Hansen,Q13104002,2018-12-05,male,1971-04-10,,160127 Informal Meeting Ministers of Competitiveness - Day 1 EEK9332 (24560467091) -cropped Marc HANSEN.jpg,Marc Hansen (politician)
Luxembourg,Minister for Consumer Protection,Paulette Lenert,Q59465834,2018-12-05,female,1968-05-31,,,Paulette Lenert
Luxembourg,Minister of Defence,François Bausch,Q3083923,2018-12-05,male,1956-10-16,,François-Bausch--w.jpg,François Bausch
Luxembourg,Minister for Development Cooperation and Humanitarian Affairs,Franz Fayot,Q16439160,2020-02-04,male,1972-02-28,,"Franz Fayot, Inauguration plaque commémorative, «Villa Pauly»-101.jpg",
