catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Luxembourg,Deputy,Renée Wagener,Q2144933,1994,2004,female,1962-11-21,,"Renée Wagener, «D’Konsequenze vun Antisemitismus a Juddeverfolgung am politischen Discours zu Lëtzebuerg, 1945-2014».jpg",Renée Wagener
Luxembourg,Deputy,Jeannot Belling,Q13103286,1999,2004,male,1952-02-09,2017-07-04,Jubilatebelling j.jpg,
Luxembourg,Deputy,Jean Colombera,Q1685440,1999,2004,male,1954-02-02,,,Jean Colombera
Luxembourg,Deputy,Fred Sunnen,Q5496363,1999,2004,male,1939-04-11,2014-02-22,,Fred Sunnen
Luxembourg,Deputy,Niki Bettendorf,Q13653449,1999-07-13,2004-06-06,male,1936-12-20,2018-01-27,,Niki Bettendorf
Luxembourg,Deputy,Gaston Gibéryen,Q1495571,1999-07-13,2004-06-06,male,1950-06-29,,,Gaston Gibéryen
Luxembourg,Deputy,Claude Wiseler,Q2978289,1999-07-13,2004-06-05,male,1960-01-30,,Claude Wiseler arrival TK IST-LUX.jpg,Claude Wiseler
Luxembourg,Deputy,Alex Krieps,Q4717326,1999-07-13,2004-06-05,male,1946-06-25,,,Alex Krieps
Luxembourg,Deputy,Camille Gira,Q5026643,1999-07-13,2004-06-06,male,1958-06-02,2018-05-16,Camille-Gira--w.jpg,Camille Gira
Luxembourg,Deputy,Alex Bodry,Q534798,1999-07-13,2004-06-06,male,1958-10-03,,Bodry Gretsch.jpg,Alex Bodry
Luxembourg,Deputy,Jean-Claude Juncker,Q57661,1999-07-13,2004-06-06,male,1954-12-09,,Jean-Claude Juncker April 2019.jpg,Jean-Claude Juncker
Luxembourg,Deputy,Simone Beissel,Q13105042,1999-08-12,2004-06-05,female,1953-04-27,,Simone Beissel 09-2022.jpg,
Luxembourg,Deputy,Paul-Henri Meyers,Q7148916,1999-08-12,2004-06-05,male,1937-01-01,,,Paul-Henri Meyers
Luxembourg,Deputy,Serge Urbany,Q13105016,2002,2004-06-06,male,1952-02-13,,,
Luxembourg,Deputy,Nancy Kemp-Arendt,Q1920283,2003-06-03,2004-06-05,female,1969-05-22,,,Nancy Kemp-Arendt
Luxembourg,Deputy,Vera Spautz,Q1272511,2004,2009,female,1963-05-01,,"Vera Spautz, Journée mémoire Holocauste, Esch-sur-Alzette-103.jpg",
Luxembourg,Deputy,Colette Flesch,Q451544,2004,2009,female,1937-04-16,,Colette Flesch 09-2022.jpg,Colette Flesch
Luxembourg,Deputy,Fred Sunnen,Q5496363,2004,2009,male,1939-04-11,2014-02-22,,Fred Sunnen
Luxembourg,Deputy,Romain Schneider,Q3247154,2004-07,2009,male,1962-04-15,,Informal meeting of ministers responsible for development (FAC). Handshake Sven Mikser and Romain Schneider (36349968873) CROP SCHNEIDER.jpg,Romain Schneider
Luxembourg,Deputy,Henri Kox,Q13103001,2004-07-13,2009-06-07,male,1961-05-07,,HANDSHAKE - BRATISLAVA INFORMAL PARLIAMENTARY SUMMIT 2016-10-07 (30082374961) cropped Kox.jpg,
Luxembourg,Deputy,Marie-Thérèse Gantenbein-Koullen,Q13104049,2004-07-13,2009-01-31,female,1938-08-28,,,Marie-Thérèse Gantenbein-Koullen
Luxembourg,Deputy,Viviane Loschetter,Q13105385,2004-07-13,2009-06-07,female,1959-04-10,,Viviane-Loschetter--w.jpg,
Luxembourg,Deputy,Niki Bettendorf,Q13653449,2004-07-13,2006-10-10,male,1936-12-20,2018-01-27,,Niki Bettendorf
Luxembourg,Deputy,Gaston Gibéryen,Q1495571,2004-07-13,2009-06-07,male,1950-06-29,,,Gaston Gibéryen
Luxembourg,Deputy,Marc Angel,Q15951419,2004-07-13,2009-06-07,male,1963-03-12,,"Journée de la commémoration nationale 2016, Marc Angel-102.jpg",Marc Angel
Luxembourg,Deputy,Claude Adam,Q16438796,2004-07-13,2009-06-07,male,1958-08-21,,"Claude Adam, Inauguration plaque commémorative, «Villa Pauly»-101.jpg",Claude Adam
Luxembourg,Deputy,Roland Schreiner,Q16440131,2004-07-13,2009-06-07,male,1957-08-25,,,
Luxembourg,Deputy,Claude Wiseler,Q2978289,2004-07-13,2004-07-30,male,1960-01-30,,Claude Wiseler arrival TK IST-LUX.jpg,Claude Wiseler
Luxembourg,Deputy,Camille Gira,Q5026643,2004-07-13,2009-06-07,male,1958-06-02,2018-05-16,Camille-Gira--w.jpg,Camille Gira
Luxembourg,Deputy,Alex Bodry,Q534798,2004-07-13,2009-06-07,male,1958-10-03,,Bodry Gretsch.jpg,Alex Bodry
Luxembourg,Deputy,Jean-Claude Juncker,Q57661,2004-07-13,2009-06-07,male,1954-12-09,,Jean-Claude Juncker April 2019.jpg,Jean-Claude Juncker
