position,person,personID,start,end,gender,DOB,DOD,image,enwiki
President,Sandra Mason,Q9333540,2021-11-30,,female,1949-01-17,,Sandra of Barbados.jpg,Sandra Mason
Prime Minister,Owen Arthur,Q356389,1994-09-06,2008-01-16,male,1949-10-17,2020-07-27,Owen Arthur-2.jpg,Owen Arthur
Prime Minister,David Thompson,Q310082,2008-01-16,2010-10-23,male,1961-12-25,2010-10-23,David John Howard Thompson - World Economic Forum on Latin America 2010 (cropped).jpg,David Thompson (Barbadian politician)
Prime Minister,Freundel Stuart,Q57709,2010-10-23,2018-05-25,male,1951-04-27,,Freundel Stuart.jpg,Freundel Stuart
Prime Minister,Mia Mottley,Q6827147,2018-05-25,,female,1965-10-01,,2019 Mia Mottley (cropped).jpg,Mia Mottley
Minister of Agriculture and Food Security,Indar A. Weir,Q107718263,2020-07-22,,male,,,,
"Minister of Creative Economy, Culture and Sports",John A. King,Q107718265,2020-07-22,,male,,,,
"Minister of Education, Technological and Vocational Training and Leader of Government Business",Santia J.O. Bradshaw,Q107718282,2020-07-22,,female,,,,
Minister of Energy and Water Resources,Kerrie D. Symmonds,Q107718267,2020-07-22,,male,,,,
Minister of Environment and National Beautification,Adrian R. Forde,Q107718246,2020-07-22,,male,,,,
Minister of Foreign Affairs and Foreign Trade,Christopher Sinckler,Q107509737,2008,2008,male,1967,,,
Minister of Foreign Affairs and Foreign Trade,Jerome X. Walcott,Q107718239,2020-07-22,,male,,,,
Minister of Health and Wellness,Jeffrey D. Bostic,Q107718230,2020-07-22,,male,,,,
"Minister of Information, Broadcasting and Public Affairs",Wilfred A. Abrahams,Q107718284,2020-07-22,,male,,,,
"Minister of Innovation, Science and Smart Technology",Kay S. McConney,Q107718243,2020-07-22,,female,,,,
Minister of International Business and Industry,Ronald St. C. Toppin,Q107718276,2020-07-22,,male,,,Launch- CAIPO Digital Registry.jpg,
Minister of Labour and Social Partnership Relations,Colin E. Jordan,Q107718253,2020-07-22,,male,,,,
Minister of Maritime Affairs and the Blue Economy,Kirk D.M. Humphrey,Q107718270,2020-07-22,,male,,,,
Minister of People Empowerment and Elder Affairs,Cynthia Y. Forde,Q107718255,2020-07-22,,female,,,,
"Minister of Small Business, Entrepreneurship and Commerce",Dwight G. Sutherland,Q107718259,2020-07-22,,male,,,,
Minister of Tourism and International Transport,Lisa R. Cummins,Q107718241,2020-07-22,,female,,,,
"Minister of Transport, Works and Maintenance",William F. Duguid,Q107718226,2020-07-22,,male,,,,
"Minister of Transport, Works and Water Resources",G. P. Ian Gooding-Edghill,Q107718261,2020-07-22,,male,,,,
Minister of Legal Affairs,Dale Marshall,Q5210541,2020-07-22,,male,1963-11-25,,,Dale Marshall (politician)
Minister in the Ministry of Economic Affairs and Investment,Marsha K. Caddle,Q107718272,2020-07-22,,female,,,Marsha Caddle.jpg,Marsha K. Caddle
Minister in the Ministry of Finance,Ryan R. Straughn,Q107718280,2020-07-22,,male,,,,
Minister in the Ministry of Foreign Trade,Cheryl Sandra V. Husbands,Q107718250,2020-07-22,,female,,,,
"Minister in the Ministry of Housing, Lands and Rural Development",Charles McD. Griffith,Q107718248,2020-07-22,,male,,,,
"Minister in the Ministry of Transport, Works and Maintenance",Peter R. Phillips,Q107718274,2020-07-22,,male,,,,
"Parliamentary Secretary, Ministry of Education, Technological and Vocational Training",Romel O. Springer,Q107718236,2020-07-22,,male,,,,
"Parliamentary Secretary, Ministry of People Empowerment and Elder Affairs",Neil G.H. Rowe,Q107718234,2020-07-22,,male,,,,
President of the Senate,Reginald Farley,Q109581199,2020,,male,,,,
Speaker of the Assembly,Arthur Holder,Q109581241,2018-06-05,,male,,,,
Attorney-General,Dale Marshall,Q5210541,2018-05-25,,male,1963-11-25,,,Dale Marshall (politician)
Governor of the Central Bank,Marion Vernese Williams,Q17510998,1999-04,2009-11,female,,,Marion Williams (cropped).jpg,Marion Vernese Williams
Governor of the Central Bank,DeLisle Worrell,Q19372427,2009-11,2017-03,male,1945,,"R. DeLisle Worrell, Ph.D, Former Governor, Central Bank of Barbados, 2009-2017.jpg",DeLisle Worrell
Governor of the Central Bank,Cleviston Haynes,Q31079695,2017-02,,male,,,,
Head of the Defence Force,Errington Shurland,Q109581147,2021-09-01,,male,,,,Errington Shurland
