catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
United States,President,Bill Clinton,Q1124,1993-01-20,2001-01-20,male,1946-08-19,,Bill Clinton.jpg,Bill Clinton
United States,President,George W. Bush,Q207,2001-01-20,2009-01-20,male,1946-07-06,,George-W-Bush.jpeg,George W. Bush
United States,President,Barack Obama,Q76,2009-01-20,2017-01-20,male,1961-08-04,,President Barack Obama.jpg,Barack Obama
United States,President,Donald Trump,Q22686,2017-01-20,2021-01-20,male,1946-06-14,,Donald Trump official portrait.jpg,Donald Trump
United States,President,Joe Biden,Q6279,2021-01-20,,male,1942-11-20,,Joe Biden presidential portrait.jpg,Joe Biden
United States,Vice President,Al Gore,Q19673,1993-01-20,2001-01-20,male,1948-03-31,,"Al Gore, Vice President of the United States, official portrait 1994.jpg",Al Gore
United States,Vice President,Dick Cheney,Q48259,2001-01-20,2009-01-20,male,1941-01-30,,Richard Cheney 2005 official portrait.jpg,Dick Cheney
United States,Vice President,Joe Biden,Q6279,2009-01-20,2017-01-20,male,1942-11-20,,Joe Biden presidential portrait.jpg,Joe Biden
United States,Vice President,Mike Pence,Q24313,2017-01-20,2021-01-20,male,1959-06-07,,Mike Pence official Vice Presidential portrait.jpg,Mike Pence
United States,Vice President,Kamala Harris,Q10853588,2021-01-20,,female,1964-10-20,,Kamala Harris official photo.jpg,Kamala Harris
United States,Secretary of Agriculture,Dan Glickman,Q370213,1995-03-30,2001-01-19,male,1944-11-24,,Dan glickman.jpg,Dan Glickman
United States,Secretary of Agriculture,Ann Veneman,Q292936,2001-01-20,2005-01-20,female,1949-06-29,,Ann Veneman.jpg,Ann Veneman
United States,Secretary of Agriculture,Mike Johanns,Q448880,2005-01-21,2007-09-20,male,1950-06-18,,Mike Johanns.jpg,Mike Johanns
United States,Secretary of Agriculture,Charles F. Conner,Q2967584,2007-09-20,2008-01-28,male,1957-12-30,,"Charles F. Conner, official USDA photo portrait.jpg",Charles Franklin Conner
United States,Secretary of Agriculture,Ed Schafer,Q887102,2008-01-28,2009-01-20,male,1946-08-08,,Ed Schafer -- February 2008.jpg,Ed Schafer
United States,Secretary of Agriculture,Tom Vilsack,Q353826,2009-01-21,2017-01-13,male,1950-12-13,,20210427-OSEC-TEW-001 Agriculture Secretary Tom Vilsack (51148817903).jpg,Tom Vilsack
United States,Secretary of Agriculture,Michael Scuse,Q28317075,2017-01-13,2017-01-20,male,1954,,Michael T. Scuse official portrait.JPG,Michael Scuse
United States,Secretary of Agriculture,Mike Young (agriculture official),Q30274534,2017-01-20,2017-04-25,male,,,Michael Young 20170216-DM-RBN-7992 (32557392300).jpg,Mike Young (agriculture official)
United States,Secretary of Agriculture,Sonny Perdue,Q525362,2017-04-25,2021-01-20,male,1946-12-20,,Sonny Perdue at rally.jpg,Sonny Perdue
United States,Secretary of Agriculture,Tom Vilsack,Q353826,2021-02-24,,male,1950-12-13,,20210427-OSEC-TEW-001 Agriculture Secretary Tom Vilsack (51148817903).jpg,Tom Vilsack
United States,Secretary of Commerce,William M. Daley,Q1370400,1997-01-30,2000-07-19,male,1948-08-09,,William M. Daley official portrait.jpg,William M. Daley
United States,Secretary of Commerce,Norman Mineta,Q553502,2000-07-20,2001-01-20,male,1931-11-12,,"Norman Mineta, official portrait, DOT.jpg",Norman Mineta
United States,Secretary of Commerce,Donald Evans,Q1240095,2001-01-20,2005-02-07,male,1946-07-27,,Donald Evans.jpg,Donald Evans
United States,Secretary of Commerce,Carlos Gutierrez,Q741648,2005-02-07,2009-01-20,male,1953-11-04,,Carlos Gutierrez.jpg,Carlos Gutierrez
United States,Secretary of Commerce,Gary Locke,Q350378,2009-03-26,2011-08-01,male,1950-01-21,,Gary Locke official portrait.jpg,Gary Locke
United States,Secretary of Commerce,Rebecca Blank,Q510127,2011-08-01,2011-10-21,female,1955-09-15,,Rebecca Blank official portrait.jpg,Rebecca Blank
United States,Secretary of Commerce,John Bryson,Q1365901,2011-10-21,2012-06-21,male,1943-07-24,,John Bryson official portrait.jpg,John Bryson
United States,Secretary of Commerce,Rebecca Blank,Q510127,2012-06-11,2013-06-01,female,1955-09-15,,Rebecca Blank official portrait.jpg,Rebecca Blank
United States,Secretary of Commerce,Cameron Kerry,Q5026282,2013,2013,male,1950-09-06,,Cameron Kerry official portrait.jpeg,Cameron Kerry
United States,Secretary of Commerce,Penny Pritzker,Q293365,2013-06-26,2017-01-20,female,1959-05-02,,Penny Pritzker official portrait.jpg,Penny Pritzker
