catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
India,President,Ram Nath Kovind,Q16845347,2017-07-25,male,1945-10-01,,Ram Nath Kovind official portrait.jpg,Ram Nath Kovind
India,Vice President,Muppavarapu Venkaiah Naidu,Q3764667,2017-08-11,male,1949-07-01,,Venkaiah Naidu official portrait.jpg,Venkaiah Naidu
India,Prime Minister,Narendra Modi,Q1058,2014-05-26,male,1950-09-17,,"Official portrait of the Prime Minister Narendra Modi, November 2020 (cropped).jpg",Narendra Modi
India,Minister of Agriculture,Narendra Singh Tomar,Q6965799,2019-05-30,male,1957-06-12,,"Shri Narendra Singh Tomar, Union Minister for Rural Development, Panchayati Raj, Drinking Water & Sanitation and Urban Development (cropped).jpg",Narendra Singh Tomar
India,Minister of AYUSH,Sarbananda Sonowal,Q7423486,2021-07-07,male,1962-10-31,,Chief Minister of Assam Sarbananda Sonowal.jpg,Sarbananda Sonowal
India,Minister of Chemicals and Fertilizers,Mansukh L. Mandaviya,Q21170728,2021-07-07,male,1972-06-01,,"Mansukh L. Mandaviya addressing at the launch of the ‘Janaushadhi Suvidha - Oxo-Biodegradable Sanitary Napkins’ under the ‘Pradhan Mantri Bhartiya Janaushadhi Pariyojana (PMBJP)’, in New Delhi.JPG",Mansukh Mandaviya
India,Minister of Civil Aviation,Jyotiraditya Scindia,Q16213761,2021-07-07,male,1971-01-01,,Jyotiraditya Scindia at the India Economic Summit 2009 cropped.jpg,Jyotiraditya Scindia
India,Minister of Co-operation,Amit Shah,Q4746875,2021-07-07,male,1964-10-22,,Amit Shah new.jpg,Amit Shah
India,Minister of Coal,Pralhad Joshi,Q7238224,2019-05-30,male,1962-11-27,,ಶ್ರೀ ಪ್ರಲ್ಹಾದ ಜೋಶಿ.JPG,Pralhad Joshi
India,Minister of Commerce and Industry,Piyush Goyal,Q7199798,2019-05-30,male,1964-06-13,,Piyush Goyal (cropped).jpg,Piyush Goyal
India,Minister of Communications,Ashwini Vaishnaw,Q75184694,2021-07-07,male,1970-07-18,,Shri Ashwini Vaishnaw Minister.jpg,Ashwini Vaishnaw
India,"Minister of Consumer Affairs, Food and Public Distribution",Piyush Goyal,Q7199798,2020-10-08,male,1964-06-13,,Piyush Goyal (cropped).jpg,Piyush Goyal
India,Minister of Corporate Affairs,Nirmala Sitharaman,Q7040049,2019-05-30,female,1959-08-18,,Nirmala Sitharaman - 2018 (46166396231) (cropped).jpg,Nirmala Sitharaman
India,Minister of Culture,G. Kishan Reddy,Q5512319,2021-07-07,male,1964-06-15,,G. Kishan Reddy.jpg,G. Kishan Reddy
India,Minister of Defence,Rajnath Singh,Q3506475,2019-05-31,male,1951-07-10,,191218-D-WA993-1773 (49238901581).jpg,Rajnath Singh
India,Minister for Development of North Eastern Region,G. Kishan Reddy,Q5512319,2021-07-07,male,1964-06-15,,G. Kishan Reddy.jpg,G. Kishan Reddy
India,Minister of Education,Dharmendra Pradhan,Q5269370,2021-07-07,male,1969-06-26,,Dharmendra Pradhan ଧର୍ମେନ୍ଦ୍ର ପ୍ରଧାନ.jpg,Dharmendra Pradhan
India,Minister of Electronics and Information Technology,Ashwini Vaishnaw,Q75184694,2021-07-07,male,1970-07-18,,Shri Ashwini Vaishnaw Minister.jpg,Ashwini Vaishnaw
India,Minister of Environment and Forests,Bhupender Yadav,Q16208337,2021-07-07,male,1969-06-30,,Bhupender Yadav.jpg,Bhupender Yadav
India,Minister of External Affairs,Subrahmanyam Jaishankar,Q16186720,2019-05-30,male,1955-01-09,,Subrahmanyam Jaishankar 2014.jpg,S. Jaishankar
India,Minister of Finance,Nirmala Sitharaman,Q7040049,2019-05-31,female,1959-08-18,,Nirmala Sitharaman - 2018 (46166396231) (cropped).jpg,Nirmala Sitharaman
India,"Minister of Fisheries, Animal Husbandry and Dairying",Parsottambhai Rupala,Q7140070,2021-07-07,male,1954-10-01,,"Parshottam Rupala addressing the inaugural session of the NEDAC (Network for Development of Agricultural Cooperatives in Asia) General Assembly, in New Delhi.JPG",Parshottam Rupala
India,Minister of Food Processing Industries,Pashupati Kumar Paras,Q28227517,2021-07-07,female,1953,,Pashupati Kumar Paswan.jpg,Pashupati Kumar Paras
India,Minister of Foreign Affairs,Harsh Vardhan Shringla,Q23304224,2020-01-29,male,1962,,2019-04-28 Ambassador Shringla - NCAIA reception.jpg,Harsh Vardhan Shringla
India,Minister of Health and Family Welfare,Mansukh L. Mandaviya,Q21170728,2021-07-07,male,1972-06-01,,"Mansukh L. Mandaviya addressing at the launch of the ‘Janaushadhi Suvidha - Oxo-Biodegradable Sanitary Napkins’ under the ‘Pradhan Mantri Bhartiya Janaushadhi Pariyojana (PMBJP)’, in New Delhi.JPG",Mansukh Mandaviya
India,Minister of Heavy Industries and Public Enterprises,Mahendra Nath Pandey,Q16902198,2021-07-07,male,1957-10-15,,"Mahendra Nath Pandey addressing at the inauguration of the ‘National Consultation on Revised Accreditation Framework’, organised by the National Assessment and Accreditation Council (NAAC), in New Delhi.jpg",Mahendra Nath Pandey
India,Minister of Home Affairs,Amit Shah,Q4746875,2019-05-30,male,1964-10-22,,Amit Shah new.jpg,Amit Shah
India,Minister of Information and Broadcasting,Anurag Thakur,Q4777895,2021-07-07,male,1974-10-24,,Anurag Thakur.jpg,Anurag Thakur
India,Minister of Jal Shakti,Gajendrasingh Shekhawat,Q16914124,2019-05-30,male,1967-10-03,,"The Minister of State for Agriculture and Farmers Welfare, Shri Gajendra Singh Shekhawat addressing a press conference, at Asansol, in West Bengal on June 03, 2018.JPG",Gajendra Singh Shekhawat
India,Minister of Labour and Employment,Bhupender Yadav,Q16208337,2021-07-07,male,1969-06-30,,Bhupender Yadav.jpg,Bhupender Yadav
India,Minister of Law and Justice,Kiren Rijiju,Q6415053,2021-07-07,male,1971-11-19,,"The Minister of State for Home Affairs, Shri Kiren Rijiju addressing the ‘India Disaster Response Summit’, in New Delhi on November 09, 2017.jpg",Kiren Rijiju
India,"Minister of Micro, Small and Medium Enterprises",Narayan Rane,Q3631470,2021-07-07,male,1952-04-10,,Narayan Rane (cropped).jpg,Narayan Rane
India,Minister of Mines,Pralhad Joshi,Q7238224,2019-05-30,male,1962-11-27,,ಶ್ರೀ ಪ್ರಲ್ಹಾದ ಜೋಶಿ.JPG,Pralhad Joshi
India,Minister of Minority Affairs,Mukhtar Abbas Naqvi,Q6933491,2016-07-12,male,1957-10-15,,"Mukhtar Abbas Naqvi addressing a press conference on the achievements of the Ministry of Minority Affairs, during 3 years of NDA Government, in New Delhi.jpg",Mukhtar Abbas Naqvi
India,Minister of New and Renewable Energy,R. K. Singh,Q16185592,2017-09-03,male,1952-12-20,,"The Minister of State (IC) for Power and New and Renewable Energy, Shri Raj Kumar Singh addressing a Curtain Raiser Press Conference regarding 2nd Global RE-invest, in New Delhi on September 25, 2018 (cropped).JPG",R. K. Singh
India,Minister of Panchayati Raj,Giriraj Singh,Q16736894,2021-07-07,male,1952-09-08,,"Giriraj Singh addressing a press conference on the achievements of the Ministry of Micro, Small & Medium Enterprises, during the last four years, in New Delhi.JPG",Giriraj Singh
India,Minister of Parliamentary Affairs,Pralhad Joshi,Q7238224,2019-05-30,male,1962-11-27,,ಶ್ರೀ ಪ್ರಲ್ಹಾದ ಜೋಶಿ.JPG,Pralhad Joshi
India,Minister of Petroleum and Natural Gas,Hardeep Singh Puri,Q5655835,2021-07-07,male,1952-02-15,,Hardeep Singh Puri - 2018 (45176824921) (cropped).jpg,Hardeep Singh Puri
India,"Minister of Ports, Shipping and Waterways",Sarbananda Sonowal,Q7423486,2021-07-07,male,1962-10-31,,Chief Minister of Assam Sarbananda Sonowal.jpg,Sarbananda Sonowal
India,Minister of Power,R. K. Singh,Q16185592,2017-09-03,male,1952-12-20,,"The Minister of State (IC) for Power and New and Renewable Energy, Shri Raj Kumar Singh addressing a Curtain Raiser Press Conference regarding 2nd Global RE-invest, in New Delhi on September 25, 2018 (cropped).JPG",R. K. Singh
India,Minister of Railways,Ashwini Vaishnaw,Q75184694,2021-07-07,male,1970-07-18,,Shri Ashwini Vaishnaw Minister.jpg,Ashwini Vaishnaw
India,Minister of Road Transport and Highways,Nitin Gadkari,Q3504520,2014-05-26,male,1957-05-27,,Nitin Gadkari.jpg,Nitin Gadkari
India,Minister of Rural Development,Giriraj Singh,Q16736894,2021-07-07,male,1952-09-08,,"Giriraj Singh addressing a press conference on the achievements of the Ministry of Micro, Small & Medium Enterprises, during the last four years, in New Delhi.JPG",Giriraj Singh
India,Minister of Skill Development and Entrepreneurship,Dharmendra Pradhan,Q5269370,2021-07-07,male,1969-06-26,,Dharmendra Pradhan ଧର୍ମେନ୍ଦ୍ର ପ୍ରଧାନ.jpg,Dharmendra Pradhan
India,Minister of Social Justice and Empowerment,Virendra Kumar Khatik,Q7933694,2021-07-07,male,1954-02-27,,"Virendra Kumar releasing the compilation of speeches, written by children of CCIs, at the closing ceremony of the weeklong festival ‘Hausla 2017’, in New Delhi.jpg",Virendra Kumar Khatik
India,Minister of Steel,RCP Singh,Q18720206,2021-07-07,male,1958-07-06,,RCP Singh jpg.jpg,Ramchandra Prasad Singh
India,Minister of Textiles,Piyush Goyal,Q7199798,2021-07-07,male,1964-06-13,,Piyush Goyal (cropped).jpg,Piyush Goyal
India,Minister of Tourism,G. Kishan Reddy,Q5512319,2021-07-07,male,1964-06-15,,G. Kishan Reddy.jpg,G. Kishan Reddy
India,Minister of Tribal Affairs,Arjun Munda,Q3520052,2019-05-30,male,1968-01-05,,Arjun Munda 8992.JPG,Arjun Munda
India,Minister of Urban Development,Hardeep Singh Puri,Q5655835,2017-09-03,male,1952-02-15,,Hardeep Singh Puri - 2018 (45176824921) (cropped).jpg,Hardeep Singh Puri
India,Minister of Women and Child Development,Smriti Irani,Q7546539,2019-05-31,female,1976-03-23,,"The Union Minister for Textiles and Information & Broadcasting, Smt. Smriti Irani interacting with the media regarding the cabinet approval for the Integrated Scheme for Development of Silk Industry, in New Delhi (1).jpg",Smriti Irani
India,Minister of Youth Affairs and Sports,Anurag Thakur,Q4777895,2021-07-07,male,1974-10-24,,Anurag Thakur.jpg,Anurag Thakur
