position,person,personID,start,gender,DOB,DOD,image,enwiki
King,Mohammed VI,Q57553,1999-07-23,male,1963-08-21,,King Mohammed VI (cropped).jpg,Mohammed VI of Morocco
Prime Minister,Aziz Akhannouch,Q1638114,2021-10-07,male,1961,,Aziz Akhannouch (cropped).jpg,Aziz Akhannouch
"Minister of Agriculture, Fisheries, Rural Development and Water and Forests",Mohamed Sadiki,Q108839550,2021-10-07,male,,,,
"Minister of Economic Inclusion, Small Business, Employment and Skills",Younes Sekkouri,Q108839644,2021-10-07,male,,,,
Minister of Economy and Finance,Nadia Fettah Alaoui,Q79351303,2021-10-07,female,1971-09-17,,Nadia Fettah Alaoui (cropped).jpg,Nadia Fettah Alaoui
Minister of Endowment and Islamic Affairs,Ahmed Toufiq,Q2827677,2002-11-07,male,1943-06-22,,,Ahmed Toufiq
Minister of Energy,Leila Benali,Q108846334,2021-10-07,female,1978,,Leila Benali.jpg,Leila Benali
"Minister of Equipment, Transport, Logistics and Water",Nizar Baraka,Q562410,2021-10-07,male,1964-02-06,,"Nizar Baraka - World Economic Forum on the Middle East, North Africa and Eurasia 2012.jpg",Nizar Baraka
Minister of Foreign Affairs,Nasser Bourita,Q26036628,2017-04-05,male,1969-05-27,,Nasser Bourita in June 2017 (cropped).jpg,Nasser Bourita
Minister of Health and Social Protection,Khalid Ait Taleb,Q73167828,2021-10-14,male,1966,,Khalid Ait Taleb.jpg,Khalid Aït Taleb
"Minister of Higher Education, Scientific Research and Innovation",Abdellatif Miraoui,Q19629182,2021-10-07,male,1962-01-13,,Photo Abdellatif Miraoui.png,
Minister of Industry,Ryad Mezzour,Q108909080,2021-10-07,male,1971,,,
Minister of the Interior,Abdelouafi Laftit,Q30308949,2017-04-05,male,1967-09-29,,Abdelouafi Laftit.jpg,
Minister of Justice,Abdellatif Ouahbi,Q96758677,2021-10-07,male,1961-07-28,,Abdellatif Ouahbi (portrait).jpg,Abdellatif Ouahbi
"Minister of National Education, Preschool and Sports",Chakib Benmoussa,Q360273,2021-10-07,male,1958-02-24,,Benmoussa.jpg,Chakib Benmoussa
"Minister of Solidarity, Social Inclusion and Family",Aawatif Hayar,Q108544123,2021-10-07,female,,,Aawatif hayar 1.jpg,
Minister of Tourism,Fatim-Zahra Ammor,Q108842763,2021-10-01,female,1967,,Fatim-Zahra Ammor.jpg,Fatim-Zahra Ammor
Minister of Transport and Logistics,Mohamed Ben Abdeljalil,Q108847159,2021-10-07,male,1968-08,,,
"Minister of Youth, Culture and Communication",Mohammed Mehdi Bensaid,Q65499406,2021-10-07,male,1984-10-26,,Mehdi Bensaid (cropped).jpg,
Minister of National Planning,Fatima-Zahra Mansouri,Q3067221,2021-10-07,female,1976-01-03,,,Fatima-Zahra Mansouri
Minister Delegate in charge of the Budget,Fouzi Lekjaa,Q19365724,2021-10-07,male,1970-07-23,,فوزي لقجع.jpg,Fouzi Lekjaa
Minister Delegate in charge of Digital Transition and Administration Reform,Ghita Mezzour,Q108829155,2021-10-07,female,,,,
"Minister Delegate in charge of Investment, Convergence and the Evaluation of Public Policies",Mohcine Jazouli,Q100326685,2021-10-07,male,1967-03-10,,MD JAZOULI.jpg,
Minister Delegate in charge of the administration of National Defense,Abdellatif Loudiyi,Q2821151,2021-10-07,male,,,,Abdellatif Loudiyi
Secretary General of the Government,Mohamed El Hajjoui,Q60647407,2017-04-05,male,1945-09,,,
Spokesperson of the Government,Mustapha Baitas,Q96758942,2021-10-07,male,1977,,,
President of the House of Councillors,Naam Miyara,Q108880781,2021-10-09,male,1968,,,
President of the House of Representatives,Rachid Talbi Alami,Q3416205,2021-10-09,male,1958,,Rachid Talbi El Alami (cropped).jpg,Rachid Talbi Alami
Governor of Bank Al-Maghrib,Abdellatif Jouahri,Q11956778,2003-04-23,male,1939-06-10,,عبد اللطيف الجواهري.jpg,Abdellatif Jouahri
Mayor of Marrakesh,Fatima-Zahra Mansouri,Q3067221,2021-09-17,female,1976-01-03,,,Fatima-Zahra Mansouri
