catalog,id,name,relationship,relative,relativename
Equatorial Guinea,Q103916282,Victoriano Bibang Nsue Okomo,sibling,Q45147779,Constancia Mangue
Equatorial Guinea,Q104702792,Mari-Cruz Evuna Andeme,father,Q112162958,Alejandro Evuna Owono Asangono
Equatorial Guinea,Q104702792,Mari-Cruz Evuna Andeme,sibling,Q112195300,Miguel Ntutumu Evuna Andeme
Equatorial Guinea,Q112162550,Cándido Nsue Okomo,sibling,Q45147779,Constancia Mangue
Equatorial Guinea,Q112162958,Alejandro Evuna Owono Asangono,child,Q104702792,Mari-Cruz Evuna Andeme
Equatorial Guinea,Q112195300,Miguel Ntutumu Evuna Andeme,sibling,Q104702792,Mari-Cruz Evuna Andeme
Equatorial Guinea,Q45042829,Gabriel Mbega,father,Q57385,Teodoro Obiang
Equatorial Guinea,Q45147779,Constancia Mangue,child,Q477201,Teodoro Nguema
Equatorial Guinea,Q45147779,Constancia Mangue,sibling,Q112162550,Cándido Nsue Okomo
Equatorial Guinea,Q45147779,Constancia Mangue,spouse,Q57385,Teodoro Obiang
Equatorial Guinea,Q45320454,Filiberto Ntutumu Nguema,father,Q211936,Francisco Macías Nguema
Equatorial Guinea,Q477201,Teodoro Nguema,father,Q57385,Teodoro Obiang
Equatorial Guinea,Q477201,Teodoro Nguema,mother,Q45147779,Constancia Mangue
Equatorial Guinea,Q4793115,Armengol Ondo Nguema,sibling,Q57385,Teodoro Obiang
Equatorial Guinea,Q57385,Teodoro Obiang,child,Q103916276,Ruslan Obiang Nsue
Equatorial Guinea,Q57385,Teodoro Obiang,child,Q45042829,Gabriel Mbega
Equatorial Guinea,Q57385,Teodoro Obiang,child,Q477201,Teodoro Nguema
Equatorial Guinea,Q57385,Teodoro Obiang,spouse,Q113375862,María Verminia Buckanan García
Equatorial Guinea,Q57385,Teodoro Obiang,spouse,Q113375871,Shaw
Equatorial Guinea,Q57385,Teodoro Obiang,spouse,Q113375879,Elema
Equatorial Guinea,Q57385,Teodoro Obiang,spouse,Q45147779,Constancia Mangue
Equatorial Guinea,Q63731266,Antonio Mba Nguema,relative,Q57385,Teodoro Obiang
