catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Saint Kitts and Nevis,monarch,Elizabeth II,Q9682,1983-09-19,female,1926-04-21,,Queen Elizabeth II in March 2015.jpg,Elizabeth II
Saint Kitts and Nevis,Governor-General,Tapley Seaton,Q20995517,2015-05-19,male,1950-07-28,,Tapley Seaton (cropped).jpg,Tapley Seaton
Saint Kitts and Nevis,Prime Minister,Timothy Harris,Q3529064,2015-02-18,male,1964-01-14,,TimothyHarris.jpg,Timothy Harris
Saint Kitts and Nevis,Minister of Agriculture,Alexis Jeffers,Q4721468,2020-06-05,male,1968-11-25,,,Alexis Jeffers
Saint Kitts and Nevis,Minister of Education,Jonel Powell,Q108804922,2020-06-05,male,,,,
Saint Kitts and Nevis,Minister of Environment,Eric Evelyn,Q108804918,2020-06-05,male,,,,
Saint Kitts and Nevis,Minister of Foreign Affairs,"Vincent F. Byron, Jr",Q110287768,2022-05-10,male,,,,
Saint Kitts and Nevis,Minister of Health,Akilah Byron-Nisbett,Q108804934,2020-06-05,female,,,,
Saint Kitts and Nevis,Minister of International Trade,Wendy C Phipps,Q110287759,2020-06-05,female,1967-11-24,,,
Saint Kitts and Nevis,Minister of Justice,"Vincent F. Byron, Jr",Q110287768,2020-06-05,male,,,,
Saint Kitts and Nevis,Minister of Public Infrastructure,Shawn Richards,Q16214148,2020-06-05,male,1972-12-08,,ShawnRichards.jpg,Shawn Richards
Saint Kitts and Nevis,Minister of Social Development,Eugene Hamilton,Q108804926,2020-06-05,,,,,
Saint Kitts and Nevis,Minister of Tourism,Lindsay Grant,Q10318591,2015-02-22,male,1964-11-01,,Lindsay Fitz-Patrick Grant.jpg,Lindsay Grant
Saint Kitts and Nevis,Speaker of the National Assembly,Anthony Michael Perkins,Q105501687,2016-06-30,male,1964,,,
Saint Kitts and Nevis,Premier of Nevis,Mark Brantley,Q23664146,2017-10-29,male,1969-01-11,,Secretary Pompeo Meets with Saint Kitts and Nevis Foreign Affairs Minister Brantley (49430297112) (cropped).jpg,Mark Brantley
Saint Kitts and Nevis,Commander of the Defence Force,J. Anthony Comrie,Q110287880,2018-02,male,,,,
