position,person,personID,start,end,gender,DOB,DOD,image,enwiki
monarch,Elizabeth II,Q9682,1983-09-19,,female,1926-04-21,,Elizabeth II 2021.jpg,Elizabeth II
Governor-General,Cuthbert Sebastian,Q374910,1996-01-01,2013-01-01,male,1921-10-22,2017-03-25,SirCuthbertSebastian.jpg,Cuthbert Sebastian
Governor-General,Edmund Lawrence,Q2494376,2013-01-02,2015-05-19,male,1932-02-14,,GovEdmundLawrence.jpg,Edmund Wickham Lawrence
Governor-General,Tapley Seaton,Q20995517,2015-05-19,,male,1950-07-28,,Tapley Seaton (cropped).jpg,Tapley Seaton
Prime Minister,Denzil Douglas,Q57738,1995-07-06,2015-02-18,male,1953-01-14,,Denzil L Douglas.jpg,Denzil Douglas
Prime Minister,Timothy Harris,Q3529064,2015-02-18,,male,1964-01-14,,TimothyHarris.jpg,Timothy Harris
Minister of Agriculture,Alexis Jeffers,Q4721468,2020-06-05,,male,1968-11-25,,,Alexis Jeffers
Minister of Education,Jonel Powell,Q108804922,2020-06-05,,male,,,,
Minister of Environment,Eric Evelyn,Q108804918,2020-06-05,,male,,,,
Minister of Foreign Affairs,Mark Brantley,Q23664146,2015-02-22,,male,1969-01-11,,Secretary Pompeo Meets with Saint Kitts and Nevis Foreign Affairs Minister Brantley (49430297112) (cropped).jpg,Mark Brantley
Minister of Health,Akilah Byron-Nisbett,Q108804934,2020-06-05,,female,,,,
Minister of International Trade,Wendy C Phipps,Q110287759,2020-06-05,,female,1967-11-24,,,
Minister of Justice,"Vincent F. Byron, Jr",Q110287768,2020-06-05,,male,,,,
Minister of Public Infrastructure,Shawn Richards,Q16214148,2020-06-05,,male,1972-12-08,,ShawnRichards.jpg,Shawn Richards
Minister of Tourism,Lindsay Grant,Q10318591,2015-02-22,,male,1964-11-01,,Lindsay Fitz-Patrick Grant.jpg,Lindsay Grant
Speaker of the National Assembly,Anthony Michael Perkins,Q105501687,2016-06-30,,male,1964,,,
Premier of Nevis,Vance Amory,Q7914010,1992-06-02,2006-07-11,male,1949-05-22,,Vance Amory.jpeg,Vance Amory
Premier of Nevis,Joseph Parry,Q3564548,2006-07-11,2013-01-23,male,,,,Joseph Parry (politician)
Premier of Nevis,Vance Amory,Q7914010,2013-01-23,2017-10-29,male,1949-05-22,,Vance Amory.jpeg,Vance Amory
Premier of Nevis,Mark Brantley,Q23664146,2017-10-29,,male,1969-01-11,,Secretary Pompeo Meets with Saint Kitts and Nevis Foreign Affairs Minister Brantley (49430297112) (cropped).jpg,Mark Brantley
Commander of the Defence Force,J. Anthony Comrie,Q110287880,2018-02,,male,,,,
