catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Saint Kitts and Nevis,monarch,Elizabeth II,Q9682,1983-09-19,2022-09-08,female,1926-04-21,2022-09-08,Queen Elizabeth II official portrait for 1959 tour (retouched) (cropped) (3-to-4 aspect ratio).jpg,Elizabeth II
Saint Kitts and Nevis,monarch,Charles III,Q43274,2022-09-08,,male,1948-11-14,,Prince Charles Ireland-4.jpg,Charles III
Saint Kitts and Nevis,Governor-General,Cuthbert Sebastian,Q374910,1996-01-01,2013-01-01,male,1921-10-22,2017-03-25,SirCuthbertSebastian.jpg,Cuthbert Sebastian
Saint Kitts and Nevis,Governor-General,Edmund Lawrence,Q2494376,2013-01-02,2015-05-19,male,1932-02-14,,GovEdmundLawrence.jpg,Edmund Wickham Lawrence
Saint Kitts and Nevis,Governor-General,Tapley Seaton,Q20995517,2015-05-19,,male,1950-07-28,,Tapley Seaton 2018.jpg,Tapley Seaton
Saint Kitts and Nevis,Prime Minister,Denzil Douglas,Q57738,1995-07-06,2015-02-18,male,1953-01-14,,Denzil L Douglas.jpg,Denzil Douglas
Saint Kitts and Nevis,Prime Minister,Timothy Harris,Q3529064,2015-02-18,2022-08-06,male,1964-12-06,,Timothy Harris 2019.jpg,Timothy Harris
Saint Kitts and Nevis,Prime Minister,Terrance Drew,Q113443525,2022-08-06,,male,1976-11-22,,Terrance Drew 2022.jpg,Terrance Drew
Saint Kitts and Nevis,Deputy Prime Minister,Geoffrey Ian Hanley,Q113554646,2022-08-13,,male,,,,
Saint Kitts and Nevis,Minister of Agriculture,Alexis Jeffers,Q4721468,2020-06-05,2022-08-13,male,1968-11-25,,Alexis Jeffers (cropped).jpg,Alexis Jeffers
Saint Kitts and Nevis,Minister of Agriculture,Samal Mojah Duggins,Q113554643,2022-08-13,,male,1984-11-13,,,
Saint Kitts and Nevis,Minister of Education,Jonel Powell,Q108804922,2020-06-05,2022-08-13,male,,,,
Saint Kitts and Nevis,Minister of Education,Geoffrey Ian Hanley,Q113554646,2022-08-13,,male,,,,
Saint Kitts and Nevis,Minister of Environment,Eric Evelyn,Q108804918,2020-06-05,2022-08-13,male,,,,
Saint Kitts and Nevis,Minister of Environment,Joyelle Trizia Clarke,Q113554653,2022-08-13,,female,,,,
Saint Kitts and Nevis,Minister of Foreign Affairs,Mark Brantley,Q23664146,2015-02-22,2022-05-10,male,1969-01-11,,Secretary Pompeo Meets with Saint Kitts and Nevis Foreign Affairs Minister Brantley (49430297112) (cropped).jpg,Mark Brantley
Saint Kitts and Nevis,Minister of Foreign Affairs,"Vincent F. Byron, Jr",Q110287768,2022-05-10,2022-08-06,male,,,,
Saint Kitts and Nevis,Minister of Foreign Affairs,Denzil Douglas,Q57738,2022-08-13,,male,1953-01-14,,Denzil L Douglas.jpg,Denzil Douglas
Saint Kitts and Nevis,Minister of Health,Akilah Byron-Nisbett,Q108804934,2020-06-05,2022-08-13,female,,,,
Saint Kitts and Nevis,Minister of Health,Terrance Drew,Q113443525,2022-08-13,,male,1976-11-22,,Terrance Drew 2022.jpg,Terrance Drew
Saint Kitts and Nevis,Minister of International Trade,Wendy C Phipps,Q110287759,2020-06-05,2022-08-09,female,1967-11-24,,,
Saint Kitts and Nevis,Minister of Justice,"Vincent F. Byron, Jr",Q110287768,2020-06-05,2022-08-06,male,,,,
Saint Kitts and Nevis,Minister of Justice,Garth Lucien Wilkin,Q113554717,2022-08-13,,male,,,,
Saint Kitts and Nevis,Minister of Public Infrastructure,Shawn Richards,Q16214148,2020-06-05,2022-05-10,male,1972-12-08,,ShawnRichards.jpg,Shawn Richards
Saint Kitts and Nevis,Minister of Public Infrastructure,Konris Maynard,Q6429812,2022-08-13,,male,1983-07-08,,,Konris Maynard
Saint Kitts and Nevis,Minister of Social Development,Eugene Hamilton,Q108804926,2020-06-05,2022-08-13,male,,,,
Saint Kitts and Nevis,Minister of Social Development,Geoffrey Ian Hanley,Q113554646,2022-08-13,,male,,,,
Saint Kitts and Nevis,Minister of Tourism,Lindsay Grant,Q10318591,2015-02-22,2022-08-13,male,1964-11-01,,Lindsay Fitz-Patrick Grant.jpg,Lindsay Grant
Saint Kitts and Nevis,Minister of Tourism,Marsha Tamika Henderson,Q113554648,2022-08-13,,female,,,,
Saint Kitts and Nevis,Attorney General,Garth Lucien Wilkin,Q113554717,2022-08-13,,male,,,,
Saint Kitts and Nevis,Speaker of the National Assembly,Anthony Michael Perkins,Q105501687,2016-06-30,,male,1964,,,Anthony Michael Perkins
Saint Kitts and Nevis,Premier of Nevis,Vance Amory,Q7914010,1992-06-02,2006-07-11,male,1949-05-22,2022-04-02,Vance Amory.jpeg,Vance Amory
Saint Kitts and Nevis,Premier of Nevis,Joseph Parry,Q3564548,2006-07-11,2013-01-23,male,,,Joseph Parry 2011.jpg,Joseph Parry (politician)
Saint Kitts and Nevis,Premier of Nevis,Vance Amory,Q7914010,2013-01-23,2017-10-29,male,1949-05-22,2022-04-02,Vance Amory.jpeg,Vance Amory
Saint Kitts and Nevis,Premier of Nevis,Mark Brantley,Q23664146,2017-10-29,,male,1969-01-11,,Secretary Pompeo Meets with Saint Kitts and Nevis Foreign Affairs Minister Brantley (49430297112) (cropped).jpg,Mark Brantley
Saint Kitts and Nevis,Commander of the Defence Force,J. Anthony Comrie,Q110287880,2018-02,,male,,,,
