catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Botswana,President,Mokgweetsi Masisi,Q18618891,2018-04-01,male,1962-07-21,,Illegal Wildlife Trade Conference London 2018 (45245990491) (cropped).jpg,Mokgweetsi Masisi
Botswana,Vice-President,Slumber Tsogwane,Q52714790,2018-04-04,male,1960-09-21,,"The Vice President, Shri M. Venkaiah Naidu meeting the Vice President and the Acting President of Botswana, Mr. Slumber Tsogwane, at the Office of the President of Botswana, in Gaborone, Botswana on November 01, 2018.JPG",Slumber Tsogwane
Botswana,Minister of Agricultural Development and Food Security,Karabo Gare,Q110210457,2020-08-26,male,,,,
Botswana,"Minister of Defence, Justice and Security",Kagiso Mmusi,Q110210140,2019-11-06,,,,,
Botswana,Minister of Education,Fedelis Molao,Q110210164,2019-11-06,male,,,,
Botswana,"Minister of Employment, Labour Productivity and Skills Development",Mpho Balopi,Q104839258,2019-11-06,male,,,,Mpho Balopi
Botswana,"Minister of Environment, Natural Resources Conservation and Tourism",Phildah Kereng,Q110210165,2019-11-06,,,,,
Botswana,Minister of Finance,Peggy Serame,Q104837118,2021-04-16,female,,,,Peggy Serame
Botswana,Minister of Foreign Affairs,Lemogang Kwape,Q110210167,2020-08-26,male,,,,
Botswana,Minister of Health,Edwin Dikoloti,Q110210162,2020-08-26,male,,,,
Botswana,Minister of Infrastructure and Housing Development,Thapelo Matsheka,Q96626889,2021-04-16,male,,,,Thapelo Matsheka
Botswana,"Minister of Investment, Trade and Industry",Mmusi Kgafela,Q110210169,2021-04-16,male,,,,
Botswana,"Minister of Land Management, Water and Sanitation Services",Kefentse Mzwinila,Q110210194,2019-11-06,,,,,
Botswana,Minister of Local Government and Rural Development,Eric Molale,Q110210175,2019-11-06,,,,,
Botswana,"Minister of Mineral Resources, Green Technology and Energy Security",Lefoko Moagi,Q110210172,2019-11-06,,,,,
Botswana,"Minister of Nationality, Immigration and Gender Affairs",Anna Mokgethi,Q98918703,2019-11-06,female,,,,Anna Mokgethi
Botswana,"Minister of Presidential Affairs, Governance and Public Administration",Kabo Morwaeng,Q110210182,2019-11-06,,,,,
Botswana,"Minister of Tertiary Education, Research, Science and Technology",Douglas Letsholathebe,Q110210191,2019-11-06,,,,,
Botswana,Minister of Transport and Communications,Thulaganyo Segokgo,Q110210180,2019-11-06,,,,,
Botswana,"Minister of Youth Empowerment, Sport and Culture Development",Tumiso Rakgare,Q105395314,2019-11-06,male,,,,Tumiso Rakgare
Botswana,Permanent Secretary to the President,Elias Magosi,Q110210198,2019-11-06,,,,,
Botswana,Attorney General,Abraham Ketshabe,Q110210196,2019-11-06,male,,,,
Botswana,Speaker of the National Assembly,Phandu Skelemani,Q58186,2019-11-05,male,1945-01-05,,Phandu Skelemani 2014.png,Phandu Skelemani
Botswana,Governor of the Central Bank,Moses Dinekere Pelaelo,Q31079723,2016-10-21,male,,,,
Botswana,Commander of the Defence Force,Placid Diratsagae Segokgo,Q110211416,2016-09-08,male,,,,
